ID,CEFR.Top,CEFR.Sub,CEFR,Original Level,Source,Sentence
162,A,A1,A1.1,1,GLOSS, يقدم البنك نوع الفيزا والفيزا كلاسيك والماستر كارد وتختلف المبالغ المُتاحة للاقتراض لكل بطاقة
163,A,A1,A1.1,1,GLOSS, هل يمكنني أن اشترك في خدمة النت للوصول إلى حسابي
164,A,A1,A1.1,1,GLOSS, نعم يمكنك أن تباشر حساب بطاقة الائتمان عن طريق خدمة النت يمكنك الاطلاع على آخر تاريخ عملية دفع وأيضاً على قائمة مشترياتك
165,A,A1,A1.1,1,GLOSS, هل يمكنني الحصول على أكثر من بطاقة ائتمان في وقت واحد
166,A,A1,A1.1,1,GLOSS, نعم يمكنك الحصول على ثلاث بطاقات ائتمان في وقت واحد كحد أقصى
167,A,A1,A1.1,1,GLOSS, هل يمكنني استخدام بطاقة الائتمان خارج جمهورية مصر العربية
168,A,A1,A1.1,1,GLOSS, نعم يمكنك استخدام بطاقتك في أي بلد عربي سوف تدفع رسماً صغيراً حين تستخدم البطاقة في أي دولة غربية
169,A,A1,A1.1,1,GLOSS, ماذا أفعل إذا فقدت بطاقتي
170,A,A1,A1.1,1,GLOSS, في حالة فقدان البطاقة عليك الاتصال بقسم بطاقات الائتمان فوراً لإلغائها الرقم هو: 1234567 داخل مصر
171,A,A1,A1.1,1,GLOSS, للمزيد من المعلومات يرجى الاتصال بمركز خدمة العملاء على رقم 12345 أو عن طريق البريد الإلكتروني: alexbanking@abe
172,A,A1,A1.1,1,GLOSS, الرسالة الأولى: عزيزي محمود
173,A,A1,A1.1,1,GLOSS, انه من دواعي السرور أن تدعوني الى مأدبة العشاء التي ستقام يوم الجمعة المقبل في فندق شيراتون و انني أقدر درجة حسن ضيافتك لي و لكن يؤسفني أن أخبرك أنني سبق لي أنني وضعت برنامج لأسرتي في نفس اليوم ربما يمكننا أن تُرتب موعداً لاحقاً للتقابل ان شاء الله الشهر القادم وإنني أتطلع إلى رؤيتكم قريبا
174,A,A1,A1.1,1,GLOSS, الرسالة الثانية: عزيزتي كريمة
175,A,A1,A1.1,1,GLOSS, أشكرك على دعوتك لي لحفلة تخرجك يوم الأربعاء المقبل فسوف لن أضيع هذه المناسبة السعيدة و قررت أن أحضرها و أشاركك هذه الحفلة ستصل طائرتي يوم الثلاثاء مساءً حوالي الساعة الخامسة ستُرافقني ابنتي كوثر في هذه الرحلة
176,A,A1,A1.1,1,GLOSS, نتطلع إلى أن نكون جزءا من الاحتفال
177,A,A1,A1.1,1,GLOSS, صديقتك خديجة أم كوثر
178,A,A1,A1.1,1,GLOSS, الرسالة الثالثة: عزيزي أحمد 
179,A,A1,A1.1,1,GLOSS, أكتب لك هذه الرسالة لأقدم أحر التعازي للك ولعائلتك ولقد تأثرت كثيرا حين سمعت بخبر وفاة والدتك لقد كانت امرأة رائعة وكان لي الشرف والسرور أن أتعّرف على أمك وأنا آسف جدا بخبر وفاتها كنت أكنُّ لها عظيم الاحترام وسوف أ فتقدها حقا
180,A,A1,A1.1,1,GLOSS, أخبرني ما اذا كنتم تحتاجون الى أية مساعدة في هذه الأوقات الصعبة
181,A,A1,A1.1,1,GLOSS, فأنت و عائلتك ستظلون في ذاكرتي و صلاتي 
182,A,A1,A1.1,1,GLOSS, النص الأول: شقة تمليك للبيع شقة للبيع بالإسكندرية - تصلح لجميع الأغراض (سكنى وتجارى) –الدور الثاني- تقع في موقع ممتاز في حي الشاطبي أمام كلية الطب وبالقرب من محطة الرمل-المساحة حوالي 160 متر - تتكون الشقة من 3 غرف نوم وغرفة جلوس واسعة وغرفة ضيوف وغرفة طعام – مطبخ كبير وحمامان (حمام رئيسي وآخر للضيوف) - تشطيب لوكس توجد 
183,A,A1,A1.1,1,GLOSS, شرفتان في الشقة تباع الشقة بدون أثاث ما عدا أجهزة المطبخ الكهربائية (الثلاجة والميكرويف وغسالة الأطباق)
184,A,A1,A1.1,1,GLOSS, للمخابرة الاتصال بالحاج فاضل على الموبايل: 011123456
185,A,A1,A1.1,1,GLOSS, السعر مغر والشقة جاهزة للتسليم فوراً بسبب سفر المالك للخارج
186,A,A1,A1.1,1,GLOSS, النص الثاني: شقة ممتازة للبيع
187,A,A1,A1.1,1,GLOSS, شقة تمليك للبيع- 190 متر تقريباً مكونة من 4 غرف + رسبشن حمام ومطبخ واسع جداً تتكون الشقة من مستويين والتشطيب سوبر لوكس غير تقليدي وعلى المفتاح يوجد غاز طبيعي والشقة بحري في الدور الخامس وبها منظر رائع يطل على الهرم وغير مجروحة تباع الشقة بسخان الحمام وسخان المطبخ بالإضافة إلى الثلاجة وغسالة الأطباق في المطبخ
188,A,A1,A1.1,1,GLOSS, توجد حديقة أمامية صغيرة ومدخل البرج راق جداً يوجد مصعدان وعرض الشارع 25 متر العنوان 10 شارع الفريق محمد سالم- الجيزة مطلوب 240 ألف جنيه والسعر غير قابل للفصال
189,A,A1,A1.1,1,GLOSS, الرجاء الاتصال بالمالك \د أحمد توفيق: 011123456
190,A,A1,A1.1,1,GLOSS, ملاحظات إضافية:موقع الشقة رائع- توجد العديد من الخدمات والمرافق بالقرب من الشقة: (مسجد النور- بقالة وحيد- مول تجاري كبير- مدرستان ابتدائية وثانوية-حلواني شهية) ومرافق أخرى
191,A,A1,A1.1,1,GLOSS, الاعلان الأول: عمارة سكنية للبيع بجوار النادي الاهلي في مدينة حلب مساحة 630 متر و مكونة من 6 ادوار مُكيفة و مُجهزة بأحدث الخدمات المرجو الاتصال بالسيد بركوك على الجوال 524188761
192,A,A1,A1.1,1,GLOSS, الاعلان الثاني: فيلا للايجار في حي بو رجون الدارالبيضاء قريبة من مسجد الحسن الثاني و مُطلة على الشاطئ مساحة 150 متر مربع مُجهزة بأحدث الخدمات مثل مكيف الهواء و غسالة الملابس تتكون من دورين المرجو الاتصال بالسيدة حنان مسكون على الجوال 61524432
193,A,A1,A1.1,1,GLOSS, الاعلان الثالث: للسكن الراقي شقة للبيع في الرباط مساحتها 220 متر وهي مكونة من 3 غرف نوم و 4 صالات للجلوس و 2 حمام و مطبخ الشقة في الدور الثامن في عمارة بها 2 أسانسير الموقع مميز : بالقرب من الحديقة الدولية - المرجو الاتصال بالسيد مروان على الجوال 413566278عقارات للإيجار
194,A,A1,A1.1,1,GLOSS, توجد فيلا للإيجار فوراً في منطقة المعادي الراقية في شارع سكني هادئ تتميز الفيلا بخمس غرف وحمامين ومطبخ واسع المطبخ مجهز بأحدث الأجهزة والأدوات الكهربائية (بوتاجاز- ثلاجة بابين- موقد كهربائي-غسالة أطباق) أمام الفيلا حديقة صغيرة أمامية وأخرى خلفية وشرفة الفيلا تتكون من طابقين والمساحة ربعمائة متر يوجد رجل أمن في مدخل الفيلا مقيم 24 ساعة الفيلا خالية ويمكن استئجارها فوراً
195,A,A1,A1.1,1,GLOSS, لمزيد من المعلومات اتصل بالرقم التالي ت: 8165-241 العنوان: 5 شارع الجزيرة بالمعادي
196,A,A1,A1.1,1,GLOSS, توجد شقة مفروشة للإيجار بالطابق السابع في عمارة تطل على البحر مباشرة
197,A,A1,A1.1,1,GLOSS, توجد ثلاثة مصاعد في البناية الشقة بها ثلاث غرف نوم وحمامين (حمام كبير وحمام صغير للضيوف) غرف النوم بها أربع خزائن للملابس وثلاثة أسِرة توجد غرفة جلوس واسعة تسع خمس قطع أثاث توجد شرفتان في الشقة الشقة بها كل المستلزمات (تليفزيون-هاتفان-خدمة الانترنت-غسالة ملابس ومنشفة كهربائية-غسالة أطباق) يوجد فرع لبنك الإسكندرية أسفل العقار الشقة تقع في حي متميز بالإسكندرية وبجوار العمارة كل الاحتياجات (جامع-محل بقالة-حلواني-قهوة-محلات متنوعة) المساحة حوالي 
198,A,A1,A1.1,1,GLOSS, الإيجار الشهري 1500 جنيه مصري والإيجار لمدة سنة كاملة الرجاء الاتصال ت: 7165- 555استئجار شقة
199,A,A1,A1.1,1,GLOSS, فندق في الأردناندرو طالب أمريكي من ولاية واشنطن عمره ثمانية عشر سنة يحب السفر والدراسة في الخارج جاء إلى الأردن خلال إجازته السنوية لدراسة اللغة العربية 
200,A,A1,A1.1,1,GLOSS, في مركز اللغات في الجامعة الأردنية
201,A,A1,A1.1,1,GLOSS, وصل اندرو إلى مطار عمّان وأقام في الفندق ثلاثة أيام 
202,A,A1,A1.1,1,GLOSS, وفي اليوم الرّابع بدأ يبحث عن شقة صغيرة بسعر مناسب في مِنطقة قريبة من الجامعة
203,A,A1,A1.1,1,GLOSS, كان اندرو يخرج كل يوم يبحث عن شقة يمشي في شوارع المدينة وبين أحيائِها يسأل الناس وأصحاب المحلات عن شقة مناسبة وبينما كان اندرو يقرأ جريدة الرأي وجد الإعلان التالي: شقة للايجار
204,A,A1,A1.1,1,GLOSS, الموقع: جبل الحسين بناية خليفة الطابق الثالث
205,A,A1,A1.1,1,GLOSS, تتكون الشقة من غرفة نوم وغرفة جلوس وغرفة طعام ومطبخ حديث وحمّام كبير
206,A,A1,A1.1,1,GLOSS, للاستفسار: يُرجى الاتصال بصاحب الشقة
207,A,A1,A1.1,1,GLOSS, فرح آندرو كثيراً واتصل بصاحب الشقة وحدّد معه موعداً للقاء في نفس اليوم وفي الساعة الثالثة بعد الظهر ذهب آندرو ليرى الشقة
208,A,A1,A1.1,1,GLOSS, دخل اندرو الشقة وهتف بفرح: ما أجمل الشقة
209,A,A1,A1.1,1,GLOSS, الشقة واسعة فيها أثاث جميل ونوافذ كثيرة وكبيرة تدخلها أشعة الشمس وتطل على منظر جميل وهي قريبة من الجامعة وبركة السباحة من فضلك بكم 
210,A,A1,A1.1,1,GLOSS, صاحب الشقة: بمئة دينار في الشهر مع الكهرباء والماء والهاتف
211,A,A1,A1.1,1,GLOSS, آندرو: الاِيجار مُناسب جداً لي ما هي شروطك
212,A,A1,A1.1,1,GLOSS, صاحب الشقة: عندي أربعة شروط
213,A,A1,A1.1,1,GLOSS, أولاً: حافِظ على نظافة الشقة ولا تجلب الكلاب أو القطط إلى الشقة
214,A,A1,A1.1,1,GLOSS, ثانياً: إدفع الايجار في الموعد المُحدَّد وهو اليوم الخامس من كل شهر
215,A,A1,A1.1,1,GLOSS, ثالثاً: لا تدخن في الشقة أبداً تستطيع التدخين على الفرندة
216,A,A1,A1.1,1,GLOSS, رابعاً: لا تزعج جيرانك خاصة بعد الساعة التاسعة مساءً
